usage_id,usage_date,usage_ts,subscription_id,resource_group_id,service_id,resource_name,meter_name,region,usage_quantity,unit_price,cost_amount,currency,pricing_model,environment,source_system,created_at,updated_at
3582,2026-04-16,2026-04-16 15:16:14,3,2,5,sqldb-believe-950,Storage GB,westeurope,68.6008,1.264507,86.7462,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.901089,2026-05-05 15:38:47.901089
3583,2026-04-16,2026-04-16 23:06:54,1,2,6,eventhub-seem-741,Ingress Events,westeurope,94.7282,0.22055,20.8923,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.901089,2026-05-05 15:38:47.901089
3584,2026-04-16,2026-04-16 01:09:36,3,1,6,eventhub-early-996,Ingress Events,westeurope,94.3231,0.255341,24.0846,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.901089,2026-05-05 15:38:47.901089
3585,2026-04-16,2026-04-16 04:38:08,1,2,1,vm-media-277,D8s v5 VM Hours,westeurope,412.2987,0.662667,273.2167,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.901089,2026-05-05 15:38:47.901089
3586,2026-04-16,2026-04-16 20:22:04,1,1,6,eventhub-every-643,Ingress Events,westeurope,100.7174,0.028608,2.8813,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.901089,2026-05-05 15:38:47.901089
3587,2026-04-16,2026-04-16 13:26:14,2,4,2,storage-standard-715,Write Operations,westeurope,222.7958,0.04785,10.6608,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.901089,2026-05-05 15:38:47.901089
3588,2026-04-16,2026-04-16 04:04:05,1,1,1,vm-I-614,D4s v5 VM Hours,westeurope,348.1463,0.808519,281.4829,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.901089,2026-05-05 15:38:47.901089
3589,2026-04-16,2026-04-16 07:27:40,1,5,7,log-change-652,Data Ingestion GB,westeurope,41.9173,1.77636,74.4602,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.901089,2026-05-05 15:38:47.901089
3590,2026-04-16,2026-04-16 14:12:00,2,2,3,adf-choose-582,Data Movement Hours,westeurope,453.0222,0.024635,11.1602,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.901089,2026-05-05 15:38:47.901089
3591,2026-04-16,2026-04-16 03:58:05,2,3,7,log-step-243,Data Retention GB,northeurope,477.1441,1.960243,935.3184,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.901089,2026-05-05 15:38:47.901089
3592,2026-04-16,2026-04-16 13:24:47,1,2,1,vm-baby-451,D4s v5 VM Hours,westeurope,410.4807,0.358096,146.9915,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.901089,2026-05-05 15:38:47.901089
3593,2026-04-16,2026-04-16 03:47:29,3,1,6,eventhub-community-106,Standard Throughput Unit,westeurope,188.7894,0.137204,25.9027,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.901089,2026-05-05 15:38:47.901089
3594,2026-04-16,2026-04-16 04:58:51,1,4,7,log-article-246,Data Ingestion GB,westeurope,160.0175,0.511136,81.7907,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.901089,2026-05-05 15:38:47.901089
3595,2026-04-16,2026-04-16 06:25:38,3,4,7,log-artist-850,Data Ingestion GB,westeurope,213.031,1.092333,232.7008,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3596,2026-04-16,2026-04-16 11:49:42,2,1,5,sqldb-partner-187,General Purpose vCore Hours,westeurope,105.1696,0.479919,50.4729,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3597,2026-04-16,2026-04-16 23:39:58,3,1,6,eventhub-little-416,Ingress Events,westeurope,409.9281,0.187586,76.8968,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3598,2026-04-16,2026-04-16 08:01:31,3,2,7,log-actually-757,Data Retention GB,westeurope,70.9259,1.65554,117.4207,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3599,2026-04-16,2026-04-16 06:38:29,3,2,2,storage-per-896,Hot LRS Data Stored,westeurope,407.9148,0.026804,10.9337,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3600,2026-04-16,2026-04-16 04:42:57,1,4,6,eventhub-bit-787,Ingress Events,westeurope,293.179,0.233054,68.3265,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3601,2026-04-17,2026-04-17 00:54:30,1,4,7,log-dream-407,Data Retention GB,westeurope,159.0456,0.470044,74.7584,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3602,2026-04-17,2026-04-17 21:43:54,3,2,1,vm-city-540,E8s v5 VM Hours,westeurope,328.7821,1.09079,358.6322,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3603,2026-04-17,2026-04-17 23:39:20,2,2,1,vm-but-273,D8s v5 VM Hours,westeurope,344.98,0.314468,108.4852,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3604,2026-04-17,2026-04-17 17:04:09,3,1,6,eventhub-field-749,Standard Throughput Unit,westeurope,93.3976,0.1921,17.9417,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3605,2026-04-17,2026-04-17 06:56:45,1,5,3,adf-early-686,Pipeline Activity Runs,westeurope,163.7807,0.043719,7.1603,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3606,2026-04-17,2026-04-17 07:46:27,3,4,1,vm-best-763,D8s v5 VM Hours,westeurope,187.6019,0.390218,73.2056,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3607,2026-04-17,2026-04-17 22:55:33,3,2,7,log-market-190,Data Ingestion GB,westeurope,297.2703,1.601841,476.1798,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3608,2026-04-17,2026-04-17 14:30:59,1,3,6,eventhub-that-447,Standard Throughput Unit,northeurope,47.1828,0.154427,7.2863,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3609,2026-04-17,2026-04-17 21:02:16,3,2,3,adf-approach-779,Pipeline Activity Runs,westeurope,217.2143,0.012714,2.7617,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3610,2026-04-17,2026-04-17 19:31:29,1,1,4,dbr-second-876,Jobs Compute DBU,westeurope,66.8553,0.839323,56.1132,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3611,2026-04-17,2026-04-17 02:59:17,3,2,1,vm-late-973,D4s v5 VM Hours,westeurope,307.7176,1.178682,362.7012,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3612,2026-04-17,2026-04-17 23:22:28,2,2,3,adf-customer-898,Data Movement Hours,westeurope,193.787,0.049909,9.6717,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3613,2026-04-17,2026-04-17 04:35:23,1,3,1,vm-team-429,D8s v5 VM Hours,northeurope,373.4103,0.933862,348.7137,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3614,2026-04-17,2026-04-17 08:28:37,2,3,4,dbr-situation-958,Jobs Compute DBU,northeurope,129.8039,0.573402,74.4298,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3615,2026-04-17,2026-04-17 04:20:37,3,2,7,log-ever-297,Data Ingestion GB,westeurope,193.1672,0.544694,105.217,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3616,2026-04-17,2026-04-17 19:22:18,1,5,6,eventhub-probably-215,Standard Throughput Unit,westeurope,337.2053,0.213727,72.0699,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3617,2026-04-17,2026-04-17 13:43:39,3,3,6,eventhub-product-403,Ingress Events,northeurope,215.8458,0.055224,11.9199,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3618,2026-04-17,2026-04-17 19:08:52,1,1,2,storage-in-683,Hot LRS Data Stored,westeurope,453.5613,0.108492,49.2078,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3619,2026-04-17,2026-04-17 16:16:27,2,2,3,adf-century-213,Data Movement Hours,westeurope,300.5641,0.009002,2.7057,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3620,2026-04-17,2026-04-17 06:51:03,3,4,1,vm-plan-601,E8s v5 VM Hours,westeurope,57.1937,0.166285,9.5105,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3621,2026-04-17,2026-04-17 12:49:22,1,2,4,dbr-better-954,Jobs Compute DBU,westeurope,419.5004,0.458557,192.3648,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3622,2026-04-17,2026-04-17 03:39:09,1,5,5,sqldb-century-745,General Purpose vCore Hours,westeurope,133.0443,0.739285,98.3577,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3623,2026-04-17,2026-04-17 20:00:24,2,3,4,dbr-billion-232,All Purpose Compute DBU,northeurope,440.2155,0.579791,255.233,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3624,2026-04-17,2026-04-17 23:01:02,2,2,3,adf-different-169,Pipeline Activity Runs,westeurope,242.318,0.001111,0.2692,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3625,2026-04-17,2026-04-17 03:42:52,3,4,7,log-about-952,Data Retention GB,westeurope,490.2894,2.020221,990.4929,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3626,2026-04-17,2026-04-17 17:01:26,3,5,5,sqldb-nice-316,Storage GB,westeurope,295.8435,1.368451,404.8473,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3627,2026-04-17,2026-04-17 22:07:11,3,3,1,vm-garden-125,D8s v5 VM Hours,northeurope,471.8102,0.664854,313.6849,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3628,2026-04-17,2026-04-17 01:15:25,2,5,2,storage-myself-234,Read Operations,westeurope,327.674,0.101408,33.2288,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3629,2026-04-17,2026-04-17 07:30:47,1,1,3,adf-mission-345,Data Movement Hours,westeurope,235.0203,0.019066,4.4809,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3630,2026-04-17,2026-04-17 15:00:32,3,2,5,sqldb-a-731,Storage GB,westeurope,281.7509,1.009777,284.5056,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3631,2026-04-17,2026-04-17 02:32:48,3,2,6,eventhub-economic-408,Standard Throughput Unit,westeurope,32.4305,0.135173,4.3837,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3632,2026-04-17,2026-04-17 10:33:43,2,1,4,dbr-cold-572,Jobs Compute DBU,westeurope,49.6236,0.169406,8.4065,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.902089,2026-05-05 15:38:47.902089
3633,2026-04-17,2026-04-17 14:59:10,1,4,3,adf-important-920,Data Movement Hours,westeurope,412.0559,0.048223,19.8706,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3634,2026-04-17,2026-04-17 16:53:21,1,5,5,sqldb-third-925,General Purpose vCore Hours,westeurope,174.6439,1.450152,253.2602,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3635,2026-04-17,2026-04-17 23:28:56,1,3,2,storage-live-760,Write Operations,northeurope,120.3981,0.017186,2.0692,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3636,2026-04-17,2026-04-17 05:21:08,3,5,2,storage-call-833,Hot LRS Data Stored,westeurope,160.6943,0.074733,12.0092,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3637,2026-04-17,2026-04-17 18:46:28,2,2,7,log-special-406,Data Retention GB,westeurope,122.8641,0.742407,91.2152,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3638,2026-04-17,2026-04-17 05:47:47,3,2,2,storage-agency-294,Hot LRS Data Stored,westeurope,125.9267,0.142161,17.9019,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3639,2026-04-17,2026-04-17 00:55:53,2,5,4,dbr-Mr-502,All Purpose Compute DBU,westeurope,449.0409,0.735995,330.4919,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3640,2026-04-17,2026-04-17 19:44:07,3,5,3,adf-center-412,Data Movement Hours,westeurope,76.4919,0.034932,2.672,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3641,2026-04-17,2026-04-17 11:56:06,2,3,5,sqldb-want-150,General Purpose vCore Hours,northeurope,200.5194,0.827694,165.9687,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3642,2026-04-17,2026-04-17 05:21:58,2,5,6,eventhub-once-766,Ingress Events,westeurope,107.1511,0.277435,29.7275,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3643,2026-04-17,2026-04-17 23:53:06,1,4,7,log-least-491,Data Ingestion GB,westeurope,327.9971,2.155976,707.1539,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3644,2026-04-17,2026-04-17 08:07:27,3,1,3,adf-small-239,Pipeline Activity Runs,westeurope,230.7003,0.03237,7.4678,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3645,2026-04-17,2026-04-17 07:52:04,3,2,2,storage-recognize-409,Hot LRS Data Stored,westeurope,364.3868,0.035822,13.0531,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3646,2026-04-17,2026-04-17 06:07:27,3,4,3,adf-player-270,Pipeline Activity Runs,westeurope,161.6064,0.033324,5.3854,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3647,2026-04-17,2026-04-17 16:27:05,2,5,6,eventhub-deep-720,Ingress Events,westeurope,266.7946,0.156667,41.7979,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3648,2026-04-17,2026-04-17 12:53:42,3,2,6,eventhub-expect-793,Standard Throughput Unit,westeurope,107.777,0.253915,27.3662,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3649,2026-04-17,2026-04-17 16:52:50,3,3,5,sqldb-reality-717,General Purpose vCore Hours,northeurope,478.2346,0.958096,458.1947,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3650,2026-04-17,2026-04-17 02:14:32,1,2,5,sqldb-figure-774,General Purpose vCore Hours,westeurope,153.6547,0.355335,54.5989,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3651,2026-04-17,2026-04-17 10:27:50,2,5,6,eventhub-generation-603,Standard Throughput Unit,westeurope,494.9205,0.298478,147.7229,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3652,2026-04-17,2026-04-17 16:00:57,2,2,5,sqldb-would-709,General Purpose vCore Hours,westeurope,354.4149,0.852324,302.0763,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3653,2026-04-17,2026-04-17 04:46:48,3,3,6,eventhub-challenge-608,Ingress Events,northeurope,229.4211,0.221132,50.7323,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3654,2026-04-17,2026-04-17 22:18:00,3,1,2,storage-sound-216,Hot LRS Data Stored,westeurope,320.6776,0.067012,21.4892,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3655,2026-04-17,2026-04-17 08:53:55,1,2,2,storage-within-732,Hot LRS Data Stored,westeurope,378.2917,0.072061,27.2601,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3656,2026-04-17,2026-04-17 12:51:13,1,4,2,storage-exactly-696,Hot LRS Data Stored,westeurope,279.217,0.088474,24.7034,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3657,2026-04-17,2026-04-17 22:56:03,3,4,2,storage-maintain-739,Write Operations,westeurope,131.858,0.028446,3.7508,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3658,2026-04-17,2026-04-17 07:56:48,3,4,2,storage-card-960,Read Operations,westeurope,194.5439,0.062254,12.1111,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3659,2026-04-17,2026-04-17 21:49:09,3,1,2,storage-summer-409,Read Operations,westeurope,394.0247,0.066314,26.1294,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3660,2026-04-17,2026-04-17 05:25:22,3,2,5,sqldb-accept-169,General Purpose vCore Hours,westeurope,139.5881,0.553814,77.3058,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3661,2026-04-17,2026-04-17 07:39:10,2,1,5,sqldb-agree-791,Storage GB,westeurope,474.7476,1.24253,589.8881,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3662,2026-04-17,2026-04-17 16:48:34,1,2,6,eventhub-management-520,Standard Throughput Unit,westeurope,182.8463,0.043897,8.0264,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3663,2026-04-17,2026-04-17 17:14:23,1,1,3,adf-stock-917,Data Movement Hours,westeurope,85.8316,0.020407,1.7516,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3664,2026-04-17,2026-04-17 02:03:13,1,1,5,sqldb-spend-134,Storage GB,westeurope,405.5106,1.47403,597.7348,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3665,2026-04-17,2026-04-17 19:27:17,1,5,6,eventhub-have-972,Standard Throughput Unit,westeurope,75.4515,0.2243,16.9238,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3666,2026-04-17,2026-04-17 03:56:58,1,4,3,adf-mother-203,Data Movement Hours,westeurope,325.1272,0.025714,8.3603,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3667,2026-04-17,2026-04-17 20:31:31,1,3,5,sqldb-world-749,Storage GB,northeurope,348.9532,0.763839,266.5441,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3668,2026-04-17,2026-04-17 15:24:20,2,3,5,sqldb-activity-600,General Purpose vCore Hours,northeurope,224.9438,0.181998,40.9393,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3669,2026-04-17,2026-04-17 08:36:24,1,1,4,dbr-race-182,Jobs Compute DBU,westeurope,30.9881,0.197221,6.1115,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.903089,2026-05-05 15:38:47.903089
3670,2026-04-17,2026-04-17 07:35:50,1,2,3,adf-then-289,Data Movement Hours,westeurope,389.5186,0.012876,5.0154,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3671,2026-04-17,2026-04-17 19:29:30,2,5,6,eventhub-able-867,Standard Throughput Unit,westeurope,385.5979,0.065856,25.3939,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3672,2026-04-17,2026-04-17 18:57:23,1,3,2,storage-issue-544,Read Operations,northeurope,118.4846,0.057038,6.7581,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3673,2026-04-17,2026-04-17 13:06:16,2,4,2,storage-season-175,Write Operations,westeurope,70.7951,0.141587,10.0237,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3674,2026-04-17,2026-04-17 18:06:53,3,5,2,storage-cup-604,Hot LRS Data Stored,westeurope,391.5548,0.096353,37.7275,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3675,2026-04-17,2026-04-17 15:13:56,2,5,7,log-activity-945,Data Retention GB,westeurope,396.6521,0.727958,288.7461,USD,PAYG,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3676,2026-04-17,2026-04-17 04:16:36,2,3,4,dbr-tend-579,All Purpose Compute DBU,northeurope,86.8265,0.267937,23.264,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3677,2026-04-17,2026-04-17 01:04:35,1,3,2,storage-however-689,Write Operations,northeurope,491.5984,0.022684,11.1514,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3678,2026-04-17,2026-04-17 02:16:31,1,5,5,sqldb-among-796,General Purpose vCore Hours,westeurope,298.9014,0.992502,296.6602,USD,SAVINGS_PLAN,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3679,2026-04-17,2026-04-17 06:30:00,3,3,4,dbr-town-418,Jobs Compute DBU,northeurope,268.8624,0.3312,89.0472,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3680,2026-04-17,2026-04-17 08:43:40,1,4,2,storage-while-627,Hot LRS Data Stored,westeurope,8.1549,0.12176,0.9929,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3681,2026-04-17,2026-04-17 04:58:39,2,4,1,vm-star-942,D4s v5 VM Hours,westeurope,238.0815,0.500209,119.0905,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3682,2026-04-17,2026-04-17 13:50:18,2,2,1,vm-again-942,D8s v5 VM Hours,westeurope,410.7172,0.92779,381.0593,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3683,2026-04-17,2026-04-17 17:43:36,2,2,2,storage-might-338,Read Operations,westeurope,111.5105,0.08995,10.0304,USD,PAYG,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3684,2026-04-17,2026-04-17 21:23:37,2,2,3,adf-whatever-255,Data Movement Hours,westeurope,59.9117,0.023901,1.4319,USD,RESERVED,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3685,2026-04-17,2026-04-17 17:12:44,2,1,4,dbr-sport-592,Jobs Compute DBU,westeurope,379.4556,0.370886,140.7348,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3686,2026-04-17,2026-04-17 04:34:57,2,3,3,adf-together-931,Pipeline Activity Runs,northeurope,6.9931,0.005402,0.0378,USD,RESERVED,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3687,2026-04-17,2026-04-17 05:49:41,3,2,1,vm-mention-779,D8s v5 VM Hours,westeurope,232.376,1.113983,258.8629,USD,SAVINGS_PLAN,DEV,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3688,2026-04-17,2026-04-17 10:00:42,3,5,4,dbr-mind-457,Jobs Compute DBU,westeurope,130.9203,0.388388,50.8479,USD,RESERVED,SHARED,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3689,2026-04-17,2026-04-17 10:18:24,2,3,3,adf-probably-684,Pipeline Activity Runs,northeurope,150.0274,0.04433,6.6507,USD,SAVINGS_PLAN,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
3690,2026-04-17,2026-04-17 08:54:25,1,3,5,sqldb-us-281,Storage GB,northeurope,48.4211,1.072552,51.9341,USD,PAYG,PROD,LOCAL_GENERATOR,2026-05-05 15:38:47.904089,2026-05-05 15:38:47.904089
